id,novelId,taskId,runId,stepIdempotencyKey,nodeKey,promptAssetKey,promptVersion,modelRoute,provider,model,status,attributionStatus,durationMs,promptTokens,completionTokens,totalTokens,metadataJson,recordedAt,createdAt
cmr252c9q0201v16zhvbo9q8g,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,51280,3837,2316,6153,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-a304b360-3783-4df4-a839-3f1ce56f4912"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T13:56:12.829+00:00,2026-07-01T13:56:12.830+00:00
cmr252p6u020yv16z9hmb49ct,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,16725,2214,921,3135,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-a304b360-3783-4df4-a839-3f1ce56f4912"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T13:56:29.573+00:00,2026-07-01T13:56:29.574+00:00
cmr254lvd025av16zfs16jhbu,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,88479,3950,4688,8638,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-437183fa-2838-4121-b1f0-99e9add67b4c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T13:57:58.583+00:00,2026-07-01T13:57:58.585+00:00
cmr2553h3026pv16z8st5z5qy,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,22793,2082,1185,3267,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-437183fa-2838-4121-b1f0-99e9add67b4c"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T13:58:21.396+00:00,2026-07-01T13:58:21.399+00:00
cmr2577bz02bsv16zfy4m4huc,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,97641,3951,5465,9416,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-a916c90f-bb1b-4dff-aedb-940b90210e4e"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T13:59:59.709+00:00,2026-07-01T13:59:59.711+00:00
cmr257ic902cjv16zyji1wiou,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,14245,2473,767,3240,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-a916c90f-bb1b-4dff-aedb-940b90210e4e"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:00:13.976+00:00,2026-07-01T14:00:13.977+00:00
cmr259bvm02h2v16z3302dz4s,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,84401,3987,4072,8059,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cbf3245a-b977-4f98-a163-cd52e5d7a5ec"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:01:38.913+00:00,2026-07-01T14:01:38.914+00:00
cmr259ruc02ilv16z1qpjtnzg,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,20672,2307,1227,3534,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cbf3245a-b977-4f98-a163-cd52e5d7a5ec"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:01:59.602+00:00,2026-07-01T14:01:59.604+00:00
cmr25c0tt02o2v16z9y2vb9dq,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,104430,3987,5695,9682,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cf41abb0-1d6f-4b18-91ce-1a9ef3fa5a09"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:03:44.559+00:00,2026-07-01T14:03:44.561+00:00
cmr25ckp602pnv16z60g3yu42,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,25735,2318,1246,3564,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cf41abb0-1d6f-4b18-91ce-1a9ef3fa5a09"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:04:10.312+00:00,2026-07-01T14:04:10.314+00:00
cmr25eev802uiv16ztx2eqz7w,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,85202,4068,4527,8595,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cb3e5911-0411-419a-8839-054735397759"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:05:36.067+00:00,2026-07-01T14:05:36.068+00:00
cmr25esrt02vcv16zvec1epyd,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,18000,2091,806,2897,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-cb3e5911-0411-419a-8839-054735397759"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:05:54.088+00:00,2026-07-01T14:05:54.089+00:00
cmr25hn01032vv16zct2wqkoj,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,131952,4041,6469,10510,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-8f45148d-f6a1-4835-8455-b154f3c95047"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:08:06.575+00:00,2026-07-01T14:08:06.576+00:00
cmr25hwhr033qv16ztin2jen8,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,12282,1929,572,2501,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-8f45148d-f6a1-4835-8455-b154f3c95047"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:08:18.878+00:00,2026-07-01T14:08:18.879+00:00
cmr25k40x039sv16zu8huvm40,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,102542,4034,4685,8719,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4f102d5e-ffa8-4b96-a33f-a8e488d66256"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:10:01.952+00:00,2026-07-01T14:10:01.953+00:00
cmr25kjmg03bjv16zjhd8hhhh,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,20193,3219,974,4193,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-4f102d5e-ffa8-4b96-a33f-a8e488d66256"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:10:22.166+00:00,2026-07-01T14:10:22.168+00:00
cmr25mhim03gwv16z9zss7jyn,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,89983,4103,4576,8679,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-952daf56-06b3-40a8-aece-d2a896713c27"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:11:52.749+00:00,2026-07-01T14:11:52.750+00:00
cmr25mp1l03htv16zrweeybbv,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,9735,2062,545,2607,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-952daf56-06b3-40a8-aece-d2a896713c27"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:12:02.504+00:00,2026-07-01T14:12:02.505+00:00
cmr25p15s03p6v16zoqanyl22,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_execution_contract,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,108398,4061,4874,8935,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-e868f1dc-7d14-456e-b669-123176c39da0"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_execution_contract"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:13:51.519+00:00,2026-07-01T14:13:51.520+00:00
cmr25pgco03q4v16zi8e6ui3g,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.volume.chapter_task_sheet_quality,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,19665,2486,966,3452,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr23pgks000fv16zpwg1ms38-chapter-e868f1dc-7d14-456e-b669-123176c39da0"",""volumeId"":""legacy-volume-c293a222-5952-4b60-af28-b01be6bda06d"",""stage"":""chapter_task_sheet_quality"",""itemKey"":""chapter_detail_bundle"",""scope"":""chapter_detail"",""entrypoint"":""auto_director""}",2026-07-01T14:14:11.207+00:00,2026-07-01T14:14:11.208+00:00
cmr25pr9503r3v16zbrl1s2t3,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t:volume_chapter_list_generate:novel:cmr23pgks000fv16zpwg1ms38,volume_chapter_list_generate,novel.characterDynamics.volumeProjection,v3,planner,deepseek,deepseek-chat,recorded,step_attributed,13160,28478,1649,30127,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:14:25.335+00:00,2026-07-01T14:14:25.336+00:00
cmr25t5ou046lv16z1afgykir,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,38514,6531,1697,8228,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:17:04.011+00:00,2026-07-01T14:17:04.014+00:00
cmr25upa7046qv16zsjmjak2z,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,71763,6527,2775,9302,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:18:16.060+00:00,2026-07-01T14:18:16.062+00:00
cmr25vuxr046rv16z6pp4iv33,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,53934,5990,2600,8590,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:19:10.045+00:00,2026-07-01T14:19:10.047+00:00
cmr25y63v0471v16z3m71swaq,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_patch,novel.review.patch,v1,repair,deepseek,deepseek-v4-pro,recorded,task_only,107669,8150,5814,13964,"{""taskType"":""repair"",""modelRoute"":""repair"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""chapter_patch"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:20:57.834+00:00,2026-07-01T14:20:57.835+00:00
cmr25zekv0472v16zx1wm51f5,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,57591,6034,2630,8664,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:21:55.469+00:00,2026-07-01T14:21:55.470+00:00
cmr25zj690473v16z6a9nqxum,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_acceptance,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,task_only,5930,650,405,1055,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:22:01.423+00:00,2026-07-01T14:22:01.425+00:00
cmr261wwn0487v16zpoaaaltt,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,chapter_artifact_delta,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,task_only,110844,5376,6584,11960,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoaz01rhv16zmcjv20hl"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:23:52.533+00:00,2026-07-01T14:23:52.534+00:00
cmr2631m40499v16z4ziv9w8d,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,task_only,51971,6877,2370,9247,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:24:45.291+00:00,2026-07-01T14:24:45.292+00:00
cmr2657ec049fv16zj1on5tyf,cmr23pgks000fv16zpwg1ms38,cmr22h99w0000v16zwanj1p5t,cmr22h99w0000v16zwanj1p5t,,writer_draft,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,task_only,100627,6781,4199,10980,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zob501riv16zlk7xxqvy"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-01T14:26:26.098+00:00,2026-07-01T14:26:26.100+00:00
